Order No,User Id,Vehicle Type,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Day of Month,Confirmation - Weekday (Mo = 1),Confirmation - Time,Arrival at Pickup - Day of Month,Arrival at Pickup - Weekday (Mo = 1),Arrival at Pickup - Time,Pickup - Day of Month,Pickup - Weekday (Mo = 1),Pickup - Time,Arrival at Destination - Day of Month,Arrival at Destination - Weekday (Mo = 1),Arrival at Destination - Time,Distance (KM),Temperature,Precipitation in millimeters,Pickup Lat,Pickup Long,Destination Lat,Destination Long,Rider Id,Time from Pickup to Arrival
Order_No_18711,User_Id_3599,Bike,3,Business,7,5,9:15:30 AM,7,5,10:48:12 AM,7,5,10:48:27 AM,7,5,11:04:05 AM,7,5,11:34:56 AM,9,25.2,,-1.3302996,36.8707935,-1.2939517,36.84467670000001,Rider_Id_609,1851
Order_No_7601,User_Id_2521,Bike,3,Business,25,5,8:29:52 AM,25,5,8:30:19 AM,25,5,8:30:23 AM,25,5,8:34:05 AM,25,5,8:34:13 AM,4,20.7,,-1.3167113000000001,36.8301563,-1.3004062,36.829741,Rider_Id_239,8
Order_No_25078,User_Id_598,Bike,1,Business,20,1,12:48:50 PM,20,1,1:14:31 PM,20,1,1:39:24 PM,20,1,1:49:09 PM,20,1,2:49:43 PM,24,21.4,,-1.2138373,36.799857200000005,-1.3103985,36.9114173,Rider_Id_882,3634
Order_No_1062,User_Id_1687,Bike,3,Business,21,1,11:07:31 AM,21,1,11:08:09 AM,21,1,11:33:35 AM,21,1,11:38:18 AM,21,1,12:22:17 PM,16,19.9,,-1.2883354,36.81648846,-1.3194525,36.6983896,Rider_Id_455,2639
Order_No_396,User_Id_3686,Bike,3,Business,18,3,4:24:04 PM,18,3,4:24:15 PM,18,3,4:28:08 PM,18,3,4:35:06 PM,18,3,5:10:27 PM,19,20.3,,-1.2551895,36.7822034,-1.3285517,36.9018,Rider_Id_726,2121
Order_No_24182,User_Id_3283,Bike,3,Business,16,3,10:30:17 AM,16,3,10:31:33 AM,16,3,10:57:29 AM,16,3,11:07:24 AM,16,3,11:25:28 AM,13,22.9,,-1.2296618000000001,36.84382720000001,-1.2628473,36.781805,Rider_Id_52,1084
Order_No_14634,User_Id_1363,Bike,3,Business,6,5,10:17:59 AM,6,5,10:18:30 AM,6,5,10:18:38 AM,6,5,10:22:02 AM,6,5,10:33:57 AM,3,15.2,,-1.3004062,36.829741,-1.2872899,36.820434000000006,Rider_Id_531,715
Order_No_27583,User_Id_1179,Bike,3,Business,28,3,11:45:40 AM,28,3,11:46:17 AM,28,3,12:12:39 PM,28,3,12:16:45 PM,28,3,1:18:35 PM,21,,,-1.3700383,36.9190174,-1.2917868000000001,36.7872675,Rider_Id_179,3710
Order_No_25578,User_Id_302,Bike,3,Business,25,7,11:19:29 AM,25,7,11:19:42 AM,25,7,11:30:40 AM,25,7,12:03:24 PM,25,7,12:21:44 PM,10,22.8,,-1.2976313999999998,36.777256,-1.2649605,36.798177700000004,Rider_Id_612,1100
Order_No_22482,User_Id_1341,Bike,3,Business,23,4,9:28:37 AM,23,4,9:29:29 AM,23,4,9:30:08 AM,23,4,9:45:54 AM,23,4,10:41:55 AM,11,,,-1.2663631000000002,36.8163329,-1.331619,36.847976,Rider_Id_99,3361
Order_No_4997,User_Id_3404,Bike,3,Business,7,4,2:08:53 PM,7,4,2:19:29 PM,7,4,2:48:38 PM,7,4,2:55:52 PM,7,4,3:26:11 PM,8,27.6,,-1.279395,36.825364,-1.2765492,36.7669809,Rider_Id_778,1819
Order_No_18899,User_Id_246,Bike,3,Business,7,5,2:40:36 PM,7,5,2:44:23 PM,7,5,2:56:44 PM,7,5,3:00:06 PM,7,5,3:04:05 PM,15,25.0,,-1.2297202,36.881950700000004,-1.2584143,36.8048002,Rider_Id_704,239
Order_No_10207,User_Id_1404,Bike,2,Personal,26,6,3:00:30 PM,26,6,3:01:05 PM,26,6,3:17:29 PM,26,6,3:22:42 PM,26,6,3:38:27 PM,8,24.1,,-1.2956928,36.80259,-1.25454,36.839220000000005,Rider_Id_100,945
Order_No_2190,User_Id_1469,Bike,3,Business,30,2,5:26:24 PM,30,2,5:34:01 PM,30,2,6:00:37 PM,30,2,6:03:54 PM,30,2,6:16:08 PM,4,,,-1.2551895,36.7822034,-1.2737314,36.807269399999996,Rider_Id_547,734
Order_No_4462,User_Id_1454,Bike,3,Personal,11,1,9:47:25 AM,11,1,10:01:19 AM,11,1,10:17:31 AM,11,1,10:31:44 AM,11,1,10:53:44 AM,8,14.5,,-1.2624229999999999,36.801647100000004,-1.2961951999999999,36.7876396,Rider_Id_147,1320
Order_No_13878,User_Id_186,Bike,3,Business,21,4,12:30:06 PM,21,4,12:30:43 PM,21,4,12:40:03 PM,21,4,12:42:29 PM,21,4,1:14:23 PM,5,28.1,,-1.2825816,36.8092346,-1.2571472,36.795063299999995,Rider_Id_819,1914
Order_No_23267,User_Id_1582,Bike,3,Business,7,3,11:23:52 AM,7,3,11:24:13 AM,7,3,11:35:44 AM,7,3,11:51:32 AM,7,3,12:25:35 PM,12,25.3,,-1.3178711,36.84423066,-1.2508229,36.7895263,Rider_Id_649,2043
Order_No_14712,User_Id_24,Bike,1,Personal,12,2,1:28:34 PM,12,2,1:40:46 PM,12,2,1:49:58 PM,12,2,2:13:26 PM,12,2,2:38:35 PM,12,22.8,,-1.303924,36.8758792,-1.2962041000000002,36.810829299999995,Rider_Id_616,1509
Order_No_12802,User_Id_516,Bike,3,Business,16,4,2:20:34 PM,16,4,2:21:24 PM,16,4,2:22:13 PM,16,4,2:44:09 PM,16,4,2:53:54 PM,4,,,-1.2571472,36.795063299999995,-1.265432,36.795034,Rider_Id_147,585
Order_No_19127,User_Id_635,Bike,3,Business,11,5,3:24:10 PM,11,5,4:42:25 PM,11,5,4:51:14 PM,11,5,5:11:27 PM,11,5,5:34:58 PM,7,20.6,,-1.3007481,36.8341778,-1.2602337,36.79905479999999,Rider_Id_720,1411
Order_No_13190,User_Id_2330,Bike,3,Business,13,3,11:25:02 AM,13,3,11:25:18 AM,13,3,11:28:42 AM,13,3,11:32:03 AM,13,3,12:04:31 PM,12,24.6,,-1.3443583000000001,36.7571528,-1.2915246999999999,36.805575700000006,Rider_Id_798,1948
Order_No_23585,User_Id_1934,Bike,2,Personal,19,3,2:17:05 PM,19,3,2:18:22 PM,19,3,2:28:46 PM,19,3,2:32:38 PM,19,3,2:52:38 PM,6,25.4,,-1.2877911,36.816449,-1.304033,36.7848695,Rider_Id_698,1200
Order_No_26030,User_Id_1363,Bike,3,Business,2,3,8:19:13 AM,2,3,8:20:43 AM,2,3,8:23:24 AM,2,3,8:25:51 AM,2,3,8:43:12 AM,10,20.0,,-1.3004062,36.829741,-1.2991441000000001,36.7528804,Rider_Id_670,1041
Order_No_15694,User_Id_1299,Bike,3,Business,8,4,10:09:46 AM,8,4,10:14:31 AM,8,4,10:32:39 AM,8,4,11:05:24 AM,8,4,11:22:32 AM,4,26.5,,-1.2713865,36.8058221,-1.282543,36.824618,Rider_Id_477,1028
Order_No_10681,User_Id_1584,Bike,3,Business,8,5,4:15:39 PM,8,5,4:16:47 PM,8,5,4:29:49 PM,8,5,5:01:33 PM,8,5,5:01:35 PM,8,25.3,,-1.2969741000000001,36.7856612,-1.2715686000000002,36.8023526,Rider_Id_953,2
Order_No_2382,User_Id_1500,Bike,3,Business,15,6,10:59:20 AM,15,6,11:52:53 AM,15,6,12:09:48 PM,15,6,12:28:27 PM,15,6,12:53:05 PM,8,22.1,,-1.3004062,36.829741,-1.2574219,36.7927073,Rider_Id_523,1478
Order_No_22561,User_Id_246,Bike,3,Business,6,1,3:47:36 PM,6,1,3:48:03 PM,6,1,3:48:10 PM,6,1,3:58:40 PM,6,1,4:14:28 PM,5,24.5,,-1.279395,36.825364,-1.2584143,36.8048002,Rider_Id_531,948
Order_No_21722,User_Id_412,Bike,3,Business,25,1,8:58:24 AM,25,1,8:59:06 AM,25,1,9:18:24 AM,25,1,9:27:49 AM,25,1,9:47:42 AM,10,21.3,,-1.303596,36.778378000000004,-1.266837,36.799248999999996,Rider_Id_354,1193
Order_No_3619,User_Id_2271,Bike,3,Business,2,2,2:56:19 PM,2,2,3:09:30 PM,2,2,3:20:02 PM,2,2,4:28:49 PM,2,2,4:50:59 PM,9,29.3,,-1.3343128999999998,36.885417499999996,-1.293515,36.897607,Rider_Id_855,1330
Order_No_13589,User_Id_3291,Bike,3,Business,23,4,1:14:17 PM,23,4,1:14:46 PM,23,4,1:32:34 PM,23,4,1:39:26 PM,23,4,1:56:31 PM,5,24.4,,-1.2628473,36.781805,-1.2600926000000001,36.8088685,Rider_Id_290,1025
Order_No_25614,User_Id_3560,Bike,3,Business,25,1,4:37:08 PM,25,1,4:38:47 PM,25,1,4:53:55 PM,25,1,5:01:17 PM,25,1,5:06:36 PM,1,27.3,,-1.2899256000000001,36.815551,-1.279395,36.825364,Rider_Id_48,319
Order_No_21495,User_Id_2069,Bike,3,Business,30,3,4:43:03 PM,30,3,4:43:47 PM,30,3,5:02:03 PM,30,3,5:10:01 PM,30,3,5:48:08 PM,17,27.6,,-1.331619,36.847976,-1.228911,36.881876,Rider_Id_691,2287
Order_No_7050,User_Id_3222,Bike,3,Business,19,3,12:34:47 PM,19,3,12:37:15 PM,19,3,1:15:21 PM,19,3,1:20:56 PM,19,3,1:47:33 PM,5,22.0,,-1.2551895,36.7822034,-1.2731645,36.7900343,Rider_Id_399,1597
Order_No_17376,User_Id_2175,Bike,3,Business,13,2,12:04:17 PM,13,2,12:58:02 PM,13,2,1:16:27 PM,13,2,1:24:25 PM,13,2,2:09:22 PM,8,22.1,,-1.2551895,36.7822034,-1.2950408000000002,36.809817200000005,Rider_Id_436,2697
Order_No_10833,User_Id_2701,Bike,3,Business,4,2,10:59:33 AM,4,2,11:00:05 AM,4,2,11:15:13 AM,4,2,11:28:53 AM,4,2,12:04:58 PM,10,20.3,,-1.2283403,36.8822756,-1.2765736,36.851364600000004,Rider_Id_788,2165
Order_No_8008,User_Id_2358,Bike,4,Business,2,2,2:48:38 PM,2,2,2:49:13 PM,2,2,2:59:46 PM,2,2,3:13:13 PM,2,2,3:42:17 PM,18,26.3,,-1.3256903999999998,36.8747943,-1.2151769,36.8846524,Rider_Id_207,1744
Order_No_20063,User_Id_1527,Bike,3,Business,10,3,11:12:41 AM,10,3,11:16:23 AM,10,3,11:42:39 AM,10,3,11:59:26 AM,10,3,11:59:28 AM,4,27.6,,-1.2770708,36.8231093,-1.3004062,36.829741,Rider_Id_61,2
Order_No_2460,User_Id_2523,Bike,3,Business,5,2,12:01:16 PM,5,2,12:01:42 PM,5,2,12:09:38 PM,5,2,12:14:22 PM,5,2,1:05:54 PM,28,25.6,,-1.2551895,36.7822034,-1.1429062,36.9300994,Rider_Id_154,3092
Order_No_18012,User_Id_635,Bike,3,Business,8,6,10:30:32 AM,8,6,10:31:02 AM,8,6,10:38:11 AM,8,6,11:28:00 AM,8,6,11:43:40 AM,10,20.2,,-1.300921,36.828195,-1.2602337,36.79905479999999,Rider_Id_570,940
Order_No_17746,User_Id_3647,Bike,3,Business,27,3,12:50:45 PM,27,3,12:51:28 PM,27,3,1:05:59 PM,27,3,1:10:07 PM,27,3,1:31:01 PM,6,25.9,,-1.2726389999999999,36.794723,-1.2951386,36.797008899999994,Rider_Id_576,1254
Order_No_11142,User_Id_1004,Bike,3,Business,13,1,3:08:26 PM,13,1,3:22:19 PM,13,1,4:13:05 PM,13,1,4:19:03 PM,13,1,4:54:12 PM,12,,,-1.3250048,36.869718799999994,-1.277551,36.8273641,Rider_Id_364,2109
Order_No_7249,User_Id_527,Bike,2,Personal,8,5,1:07:30 PM,8,5,1:08:58 PM,8,5,1:50:20 PM,8,5,2:28:08 PM,8,5,3:20:30 PM,13,21.4,,-1.2861764999999998,36.8209086,-1.3302565,36.898639200000005,Rider_Id_216,3142
Order_No_26565,User_Id_970,Bike,3,Business,16,4,8:09:15 AM,16,4,8:11:28 AM,16,4,8:26:08 AM,16,4,8:27:19 AM,16,4,8:59:13 AM,6,,,-1.2551895,36.7822034,-1.280753,36.8191175,Rider_Id_617,1914
Order_No_25649,User_Id_2330,Bike,3,Business,3,5,3:51:30 PM,3,5,3:53:32 PM,3,5,4:18:54 PM,3,5,4:31:57 PM,3,5,4:46:27 PM,3,,,-1.3040812,36.7924217,-1.294597,36.7742999,Rider_Id_197,870
Order_No_28263,User_Id_238,Bike,3,Business,16,2,11:14:54 AM,16,2,12:08:52 PM,16,2,12:17:39 PM,16,2,12:19:02 PM,16,2,12:25:37 PM,3,,,-1.3077869,36.844320700000004,-1.308366,36.823613,Rider_Id_299,395
Order_No_19665,User_Id_1363,Bike,3,Business,17,5,2:24:11 PM,17,5,2:25:30 PM,17,5,2:28:15 PM,17,5,2:29:25 PM,17,5,2:47:35 PM,4,,,-1.3004062,36.829741,-1.2890399,36.8164942,Rider_Id_211,1090
Order_No_26907,User_Id_1243,Bike,3,Business,30,1,12:08:18 PM,30,1,12:08:36 PM,30,1,12:09:07 PM,30,1,12:18:13 PM,30,1,12:48:13 PM,16,22.8,,-1.2551895,36.7822034,-1.226855,36.8857626,Rider_Id_539,1800
Order_No_10892,User_Id_2718,Bike,3,Business,28,1,4:14:59 PM,28,1,4:15:25 PM,28,1,4:32:34 PM,28,1,4:35:03 PM,28,1,4:44:00 PM,2,22.6,,-1.2670219999999999,36.807941,-1.2601,36.796528,Rider_Id_37,537
Order_No_6476,User_Id_3300,Bike,3,Business,25,6,1:22:20 PM,25,6,1:22:48 PM,25,6,1:23:04 PM,25,6,1:34:02 PM,25,6,1:51:14 PM,9,,,-1.307143,36.825009,-1.303596,36.778378000000004,Rider_Id_155,1032
Order_No_27512,User_Id_3510,Bike,1,Business,25,5,4:37:18 PM,25,5,4:42:42 PM,25,5,5:04:40 PM,25,5,5:13:49 PM,25,5,5:37:27 PM,6,21.1,,-1.2472211000000002,36.7826109,-1.2702719,36.7688649,Rider_Id_888,1418
Order_No_7289,User_Id_1329,Bike,3,Business,2,3,3:42:54 PM,2,3,3:44:50 PM,2,3,4:10:33 PM,2,3,4:14:29 PM,2,3,4:29:10 PM,2,23.2,,-1.273056,36.811298,-1.2628066999999998,36.8140689,Rider_Id_676,881
Order_No_6342,User_Id_928,Bike,3,Business,30,3,10:04:28 AM,30,3,10:22:04 AM,30,3,10:36:09 AM,30,3,10:37:16 AM,30,3,11:07:32 AM,7,25.0,,-1.2551895,36.7822034,-1.2872652,36.826761299999994,Rider_Id_206,1816
Order_No_16619,User_Id_1463,Bike,3,Personal,9,3,11:51:32 AM,9,3,11:53:22 AM,9,3,12:17:06 PM,9,3,12:21:39 PM,9,3,12:46:49 PM,7,25.5,,-1.2931121,36.8224572,-1.2538731,36.7850223,Rider_Id_534,1510
Order_No_19683,User_Id_1280,Bike,3,Business,3,1,10:33:54 AM,3,1,10:34:12 AM,3,1,10:35:23 AM,3,1,10:54:39 AM,3,1,11:29:25 AM,18,22.3,,-1.2551895,36.7822034,-1.3343128999999998,36.885417499999996,Rider_Id_120,2086
Order_No_22744,User_Id_1556,Bike,3,Business,13,2,1:08:57 PM,13,2,1:11:16 PM,13,2,1:28:10 PM,13,2,1:40:04 PM,13,2,1:55:21 PM,2,26.4,,-1.2584143,36.8048002,-1.2701354,36.807216700000005,Rider_Id_446,917
Order_No_18314,User_Id_186,Bike,3,Business,19,2,1:13:20 PM,19,2,1:14:51 PM,19,2,1:21:51 PM,19,2,1:31:48 PM,19,2,1:52:10 PM,6,27.4,,-1.2571472,36.795063299999995,-1.2985749,36.8088,Rider_Id_318,1222
Order_No_15457,User_Id_302,Bike,3,Business,18,4,8:20:04 PM,18,4,8:21:24 PM,18,4,8:36:38 PM,18,4,8:38:36 PM,18,4,9:01:03 PM,5,20.0,,-1.2649605,36.798177700000004,-1.2844072,36.824729600000005,Rider_Id_299,1347
Order_No_23249,User_Id_1363,Bike,3,Business,28,2,3:15:48 PM,28,2,3:34:19 PM,28,2,3:34:50 PM,28,2,3:38:05 PM,28,2,4:08:28 PM,3,23.7,,-1.3004062,36.829741,-1.281223,36.8239,Rider_Id_686,1823
Order_No_17844,User_Id_481,Bike,3,Personal,6,4,1:33:42 PM,6,4,1:34:22 PM,6,4,1:41:40 PM,6,4,1:50:38 PM,6,4,2:24:05 PM,8,23.2,,-1.3016417,36.8271679,-1.2619756000000002,36.800139,Rider_Id_844,2007
Order_No_17368,User_Id_2691,Bike,3,Business,7,1,10:00:12 AM,7,1,10:04:51 AM,7,1,10:12:43 AM,7,1,10:15:29 AM,7,1,10:38:40 AM,8,18.2,,-1.2857671,36.7875614,-1.2559559999999999,36.789867,Rider_Id_216,1391
Order_No_11458,User_Id_2373,Bike,1,Personal,28,4,10:58:45 AM,28,4,10:59:22 AM,28,4,11:23:23 AM,28,4,11:24:28 AM,28,4,12:07:15 PM,22,,,-1.2789537,36.828639200000005,-1.228357,36.670860100000006,Rider_Id_494,2567
Order_No_26217,User_Id_1557,Bike,3,Business,26,4,10:12:12 AM,26,4,10:21:52 AM,26,4,10:53:37 AM,26,4,11:06:20 AM,26,4,11:28:29 AM,10,19.0,,-1.3147073999999999,36.811721999999996,-1.3038645,36.8684596,Rider_Id_101,1329
Order_No_21445,User_Id_2763,Bike,3,Business,6,3,9:17:53 AM,6,3,9:19:00 AM,6,3,9:19:06 AM,6,3,9:24:03 AM,6,3,9:36:02 AM,6,,,-1.2551895,36.7822034,-1.2843046,36.774613200000005,Rider_Id_523,719
Order_No_21235,User_Id_142,Bike,3,Business,28,5,12:21:45 PM,28,5,12:29:01 PM,28,5,12:43:50 PM,28,5,12:48:04 PM,28,5,1:02:45 PM,6,25.2,,-1.2857723,36.808805799999995,-1.2963097,36.7688221,Rider_Id_932,881
Order_No_13979,User_Id_1578,Bike,3,Business,5,1,3:20:54 PM,5,1,3:22:01 PM,5,1,3:43:03 PM,5,1,3:48:49 PM,5,1,4:13:36 PM,5,25.8,,-1.28878,36.8168312,-1.2597528999999998,36.806629,Rider_Id_795,1487
Order_No_25183,User_Id_2982,Bike,3,Business,14,4,2:40:20 PM,14,4,4:00:22 PM,14,4,4:07:12 PM,14,4,4:21:53 PM,14,4,4:47:16 PM,7,21.2,,-1.300921,36.828195,-1.325469,36.862403,Rider_Id_549,1523
Order_No_26554,User_Id_402,Bike,3,Business,1,6,1:47:49 PM,1,6,1:50:11 PM,1,6,2:14:12 PM,1,6,2:33:15 PM,1,6,3:02:57 PM,6,26.6,,-1.290894,36.822971,-1.2527958000000001,36.8003131,Rider_Id_502,1782
Order_No_14993,User_Id_868,Bike,3,Business,12,2,4:57:05 PM,12,2,4:57:39 PM,12,2,5:10:31 PM,12,2,5:12:18 PM,12,2,5:31:03 PM,4,28.2,,-1.2600926000000001,36.8088685,-1.265715,36.823815,Rider_Id_849,1125
Order_No_1414,User_Id_393,Bike,3,Business,30,2,1:38:36 PM,30,2,1:41:55 PM,30,2,1:47:16 PM,30,2,2:06:35 PM,30,2,2:15:40 PM,4,,,-1.3167113000000001,36.8301563,-1.3004062,36.829741,Rider_Id_448,545
Order_No_7089,User_Id_391,Bike,3,Business,8,5,8:17:45 AM,8,5,8:23:06 AM,8,5,8:42:16 AM,8,5,8:55:20 AM,8,5,9:09:56 AM,5,20.5,,-1.2602337,36.79905479999999,-1.2867454,36.8259017,Rider_Id_899,876
Order_No_18552,User_Id_2801,Bike,3,Business,27,3,12:07:27 PM,27,3,12:11:23 PM,27,3,12:30:16 PM,27,3,12:39:22 PM,27,3,1:08:03 PM,8,26.2,,-1.289081,36.8300409,-1.2674273999999999,36.787082700000006,Rider_Id_61,1721
Order_No_5724,User_Id_3771,Bike,3,Personal,17,3,2:18:32 PM,17,3,2:23:49 PM,17,3,2:40:08 PM,17,3,3:35:56 PM,17,3,4:03:55 PM,6,28.5,,-1.273808,36.8402896,-1.2768326,36.8073804,Rider_Id_432,1679
Order_No_14973,User_Id_2154,Bike,3,Business,12,2,12:42:19 PM,12,2,12:52:42 PM,12,2,1:11:17 PM,12,2,1:12:45 PM,12,2,1:32:03 PM,7,28.2,,-1.2765736,36.851364600000004,-1.2591018999999999,36.800577000000004,Rider_Id_291,1158
Order_No_23038,User_Id_840,Bike,1,Personal,20,1,5:14:08 PM,20,1,5:15:41 PM,20,1,5:29:11 PM,20,1,5:36:05 PM,20,1,5:53:59 PM,3,20.3,,-1.283527,36.82365120000001,-1.270054,36.815164,Rider_Id_698,1074
Order_No_10239,User_Id_2174,Bike,3,Business,23,6,10:30:45 AM,23,6,10:31:07 AM,23,6,10:31:10 AM,23,6,11:08:28 AM,23,6,11:26:58 AM,22,,,-1.2482781,36.884091999999995,-1.3470008999999998,36.761945399999995,Rider_Id_86,1110
Order_No_5159,User_Id_2493,Bike,1,Personal,21,4,3:09:31 PM,21,4,3:10:03 PM,21,4,3:26:27 PM,21,4,3:31:16 PM,21,4,4:03:03 PM,9,22.6,,-1.31471,36.8110941,-1.2658334999999998,36.804286700000006,Rider_Id_865,1907
Order_No_1114,User_Id_170,Bike,3,Personal,20,1,1:19:45 PM,20,1,1:20:05 PM,20,1,1:41:37 PM,20,1,1:43:11 PM,20,1,2:57:26 PM,20,21.2,,-1.3223238000000002,36.8320056,-1.2081811000000002,36.794591499999996,Rider_Id_938,4455
Order_No_26732,User_Id_1422,Bike,3,Business,3,4,3:31:39 PM,3,4,3:47:31 PM,3,4,4:15:07 PM,3,4,4:26:44 PM,3,4,4:48:29 PM,5,26.0,,-1.308985,36.835623,-1.2856826000000001,36.8255265,Rider_Id_436,1305
Order_No_6554,User_Id_3147,Bike,3,Business,5,2,11:39:08 AM,5,2,11:39:19 AM,5,2,11:43:55 AM,5,2,11:47:17 AM,5,2,12:10:31 PM,16,23.5,,-1.2765492,36.7669809,-1.3472066,36.7692638,Rider_Id_368,1394
Order_No_28173,User_Id_552,Bike,3,Business,12,3,11:22:06 AM,12,3,11:29:06 AM,12,3,11:38:04 AM,12,3,11:40:25 AM,12,3,12:06:31 PM,18,19.2,,-1.279395,36.825364,-1.3562374,36.904295399999995,Rider_Id_403,1566
Order_No_2205,User_Id_1329,Bike,3,Business,13,2,5:52:07 PM,13,2,6:03:26 PM,13,2,6:21:39 PM,13,2,6:29:30 PM,13,2,6:54:41 PM,6,23.5,,-1.273056,36.811298,-1.3084722,36.8224665,Rider_Id_276,1511
Order_No_2584,User_Id_2544,Bike,3,Personal,2,2,12:25:03 PM,2,2,12:27:08 PM,2,2,12:31:27 PM,2,2,12:40:16 PM,2,2,1:11:58 PM,19,26.2,,-1.2580991000000001,36.794151899999996,-1.3287648,36.744573200000005,Rider_Id_575,1902
Order_No_16995,User_Id_2271,Bike,3,Business,2,3,10:10:51 AM,2,3,10:10:56 AM,2,3,10:11:03 AM,2,3,10:27:52 AM,2,3,10:47:51 AM,16,18.1,1.1,-1.272828,36.816608,-1.293515,36.897607,Rider_Id_397,1199
Order_No_16523,User_Id_1926,Bike,3,Business,9,4,1:19:14 PM,9,4,1:19:36 PM,9,4,1:31:34 PM,9,4,1:40:58 PM,9,4,2:03:21 PM,15,25.6,,-1.3332749,36.870814700000004,-1.346168,36.766149,Rider_Id_74,1343
Order_No_26692,User_Id_635,Bike,3,Business,20,1,1:33:28 PM,20,1,1:42:50 PM,20,1,2:21:54 PM,20,1,2:53:46 PM,20,1,3:20:40 PM,8,21.5,,-1.3016417,36.8271679,-1.2599563,36.799343900000004,Rider_Id_427,1614
Order_No_5471,User_Id_2162,Bike,3,Business,7,1,1:38:41 PM,7,1,1:44:38 PM,7,1,2:08:57 PM,7,1,2:23:06 PM,7,1,2:55:53 PM,12,20.3,,-1.256624,36.870684600000004,-1.2615888000000002,36.7928732,Rider_Id_479,1967
Order_No_4380,User_Id_3149,Bike,3,Business,30,5,2:59:30 PM,30,5,3:45:47 PM,30,5,3:45:48 PM,30,5,4:10:22 PM,30,5,4:48:03 PM,15,24.8,,-1.2991441000000001,36.7528804,-1.3177546999999998,36.8303703,Rider_Id_848,2261
Order_No_14582,User_Id_136,Bike,3,Business,8,5,8:54:17 AM,8,5,9:06:05 AM,8,5,9:15:39 AM,8,5,9:18:53 AM,8,5,9:59:56 AM,19,20.7,,-1.2768704,36.8251777,-1.3254522,36.721658399999995,Rider_Id_758,2463
Order_No_19408,User_Id_590,Bike,3,Business,7,4,6:07:24 PM,7,4,6:15:39 PM,7,4,6:30:22 PM,7,4,6:35:19 PM,7,4,7:47:40 PM,11,25.4,,-1.2815072,36.82096,-1.2296129,36.7641955,Rider_Id_436,4341
Order_No_16585,User_Id_364,Bike,3,Personal,15,5,4:19:48 PM,15,5,4:25:05 PM,15,5,4:38:44 PM,15,5,4:50:41 PM,15,5,5:01:24 PM,5,27.7,,-1.2665082,36.7963034,-1.2812014999999999,36.82612460000001,Rider_Id_576,643
Order_No_5282,User_Id_666,Bike,2,Personal,17,4,8:33:28 AM,17,4,9:05:11 AM,17,4,9:27:12 AM,17,4,9:29:54 AM,17,4,9:54:08 AM,5,17.9,7.0,-1.2770071000000003,36.832167,-1.2583017,36.8023526,Rider_Id_805,1454
Order_No_14474,User_Id_1500,Bike,3,Business,7,4,10:35:24 AM,7,4,10:35:46 AM,7,4,10:53:58 AM,7,4,11:07:40 AM,7,4,11:37:10 AM,11,27.4,,-1.3077869,36.844320700000004,-1.2638185,36.7930057,Rider_Id_448,1770
Order_No_4773,User_Id_2412,Bike,3,Business,21,4,12:25:22 PM,21,4,12:26:43 PM,21,4,12:52:21 PM,21,4,12:53:35 PM,21,4,1:11:02 PM,11,25.4,,-1.2843633999999997,36.8279416,-1.2285834999999998,36.882646799999996,Rider_Id_411,1047
Order_No_17309,User_Id_868,Bike,3,Business,9,2,10:19:36 AM,9,2,10:20:09 AM,9,2,10:24:28 AM,9,2,10:28:51 AM,9,2,11:01:28 AM,7,20.9,,-1.2628473,36.781805,-1.265715,36.823815,Rider_Id_570,1957
Order_No_14566,User_Id_2200,Bike,3,Business,30,2,1:15:23 PM,30,2,2:51:27 PM,30,2,3:03:42 PM,30,2,3:26:26 PM,30,2,4:08:23 PM,9,27.4,,-1.2859912,36.8756811,-1.290894,36.822971,Rider_Id_399,2517
Order_No_694,User_Id_3698,Bike,3,Business,13,4,1:38:31 PM,13,4,1:45:57 PM,13,4,2:13:10 PM,13,4,2:14:21 PM,13,4,2:57:05 PM,24,23.3,,-1.3244885,36.897791999999995,-1.3108386,36.7555239,Rider_Id_218,2564
Order_No_3179,User_Id_3676,Bike,3,Personal,30,4,9:21:55 AM,30,4,9:23:51 AM,30,4,10:13:17 AM,30,4,10:23:01 AM,30,4,11:10:41 AM,22,19.2,,-1.353656,36.75865,-1.2263155000000001,36.7994199,Rider_Id_538,2860
Order_No_2140,User_Id_2523,Bike,3,Business,30,3,9:41:34 AM,30,3,9:43:11 AM,30,3,9:46:36 AM,30,3,10:01:50 AM,30,3,10:26:21 AM,15,19.6,,-1.2551895,36.7822034,-1.3231725,36.864017700000005,Rider_Id_541,1471
Order_No_16331,User_Id_3491,Bike,3,Business,22,5,9:49:38 AM,22,5,9:50:07 AM,22,5,10:06:32 AM,22,5,10:17:33 AM,22,5,10:58:39 AM,21,22.2,,-1.2283403,36.8822756,-1.3104733999999998,36.7363698,Rider_Id_75,2466
Order_No_823,User_Id_2820,Bike,3,Personal,15,3,9:23:37 AM,15,3,9:31:27 AM,15,3,10:10:28 AM,15,3,10:14:53 AM,15,3,10:32:29 AM,9,16.4,,-1.3291184,36.7892374,-1.2903421,36.7885282,Rider_Id_208,1056
